89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
90,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,5,False,True,2,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
85,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,20,0.5,0.5,0.2,100,False,True,1,False
88,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,1,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,1,False
89,../tests/gc500.txt,<class 'GraphAdjMatrix.GraphAdjMatrix'>,50,0.5,0.5,0.2,100,False,True,1,False
